EEG_Alpha,EEG_Beta,EEG_Theta,EEG_Gamma,Facial_Happy,Facial_Sad,Facial_Angry,Facial_Neutral,Facial_Surprised,Emotion
0.25177190546315464,0.15658197112130745,0.6350543503424941,0.8220053698283657,0.5540716597898684,0.5457166164112297,0.15909968497273863,0.624185164776998,0.05372525803129913,Surprised
0.09262640196294225,0.6415757631248283,0.560926163770048,0.36849544575933535,0.21840834166127354,0.8654149051520221,0.9853061965109137,0.33034103752370747,0.38583207678222853,Angry
0.3799448216073189,0.28174459490359194,0.011414777243680452,0.3964408259795532,0.39370328615884675,0.81492203838768,0.20409514845533072,0.8225444426044213,0.9045454507173256,Happy
0.7397042685156758,0.7366547940354659,0.5751535973522784,0.6617606478080493,0.86117341778223,0.9765217975079855,0.03468431254216653,0.6204470365747643,0.016485237224232008,Surprised
0.3763761779134165,0.5080597037264956,0.3936152269075269,0.43276973011657516,0.3503806322447387,0.4122683365519696,0.5190928412120179,0.04216855509839801,0.8831881154500474,Surprised
0.3011217601804925,0.24943754916882732,0.042625891870034516,0.6983355528978807,0.0496020590784404,0.4518798696846169,0.4744391909169382,0.6175501374330556,0.47761855950496557,Happy
0.3210626652322087,0.646319169625369,0.8905060425267785,0.22622475694773025,0.7601433239477996,0.5801037756653391,0.42576110478404205,0.9721026370281813,0.8938211513754203,Surprised
0.3052769058979887,0.32329422401716235,0.23049852939035687,0.6555664209109321,0.35326231533032426,0.0006198420277664374,0.24605497004533838,0.6495661292344318,0.1359457660430169,Angry
0.12353984266666196,0.7381422457275909,0.6538567125497387,0.39243322546689263,0.914531033536144,0.8197864121053761,0.15600877989181705,0.4367005974341335,0.5424364804186429,Happy
0.14856981350246945,0.9077079818003453,0.6194768946075454,0.6757366689749563,0.9907462758965154,0.3729688767900491,0.5906231887606844,0.262452301568763,0.17959257257667272,Sad
0.2160342288866396,0.49355644204897553,0.35818815298736173,0.2713623305561703,0.47924454924171067,0.5791910517797142,0.8764335401638913,0.9552758588923619,0.0023276703631301965,Happy
0.5145404516965376,0.2175388518015291,0.7337817548185608,0.6281156437783686,0.38743252836252806,0.867547703891996,0.6072443029174448,0.7835799049261595,0.021690105549420302,Sad
0.15129930821800097,0.35012564673864366,0.8080195454651312,0.046639525635017276,0.1686084980277932,0.6200432358989834,0.7207955068063893,0.6825445649043373,0.1466728595030663,Neutral
0.5913401992095347,0.5337325230874861,0.298919666805306,0.2731455898260742,0.6206525848791273,0.9338691463766489,0.7989081226132013,0.9302524737268048,0.7437621990435341,Sad
0.8579553485357443,0.4858927253309254,0.21313899579127749,0.7751406499814635,0.09792196551566157,0.5784692905479681,0.4480995822299443,0.18550794925354785,0.8863683436593257,Neutral
0.08833894020461774,0.5134766603251814,0.9672756479799277,0.046190769040949986,0.3538246765447878,0.7372016849316835,0.9656055216739572,0.3902444544077788,0.6839204511527728,Surprised
0.6354291183336401,0.2156597311483135,0.42534323026416154,0.4964822483049225,0.19325738213905896,0.04988299456879064,0.9074933456197337,0.8719832126094362,0.3927448428041924,Angry
0.05615742679902602,0.28884091207761164,0.5605641686194982,0.05353939069851732,0.6355183440228633,0.8034564453484632,0.7369198391790709,0.9238764243021669,0.8906904688137199,Angry
0.04239743934034379,0.10273381363113043,0.48361590267536525,0.25932866296512624,0.5072918599395446,0.8771485517555058,0.9064323383799604,0.20785846300478383,0.2235884223921426,Happy
0.6075406281998569,0.6164651573176649,0.1698682535413556,0.5994935379570916,0.3453271870455149,0.02028490243905301,0.4598227754833264,0.3125805795671931,0.6318789055729792,Surprised
0.21537927797481304,0.953178199787375,0.8906998882219299,0.9895626340460482,0.44798495796473026,0.9515057709158425,0.34454947586756346,0.7284012037286104,0.5573898263567485,Happy
0.6959255712798001,0.38750820533178887,0.7097047632797601,0.21580380962873336,0.26685019994000525,0.13708167730037302,0.41868200085034124,0.34576323518513163,0.5356575802885611,Surprised
0.1317021488472795,0.48455648644075755,0.23028439489104913,0.3391393464629304,0.040039373550893265,0.8679026903954935,0.2600447055625076,0.5681345518814345,0.8860959226255655,Surprised
0.5018793481378454,0.32324833260632346,0.7676891627248216,0.13206795773528535,0.4872343706920841,0.6428440385225896,0.1303818892470422,0.7055957777211955,0.8783303889949692,Neutral
0.7787412115727151,0.412853969049105,0.654604290406741,0.97115582471903,0.5984829331154715,0.33426846289420953,0.6705845275499159,0.36691162276035016,0.23549258239069149,Sad
0.3158152447950934,0.4435455515451895,0.7426309792133,0.009008308392202902,0.5013769292483004,0.4400978177947117,0.7021009065127293,0.07311976976062184,0.4889129450460049,Surprised
0.9889920402754492,0.8758317018406573,0.0019437048587187533,0.031344319162492806,0.7344177117534407,0.7620089392492954,0.13318401446870543,0.5374519162615994,0.673972973367709,Sad
0.6581892242603842,0.44473339318095895,0.17487986587549043,0.5310741458030155,0.7963670251665171,0.4327848560411486,0.07662364964171442,0.5705018708351829,0.10514063390973394,Neutral
0.4822940735666009,0.38907103216204963,0.950552077677445,0.7600562633299381,0.9346694221263249,0.10762635835629897,0.8430887519041409,0.8040994313561799,0.1974112213475,Neutral
0.10532945128795324,0.4935930480995362,0.6535547721449332,0.6319123922668107,0.7927026390434618,0.26366519459764404,0.4948911587128547,0.5957810521194925,0.2734733162695191,Sad
0.9213182197704146,0.7294971809467548,0.7070020472446479,0.22115609204737552,0.15586373138286402,0.5255932570394508,0.5014081437725636,0.8463123586530791,0.06728747313577033,Neutral
0.370230658660633,0.1408315761997182,0.7448513929128017,0.09896492417658986,0.45544917957302955,0.06768040130560316,0.6053450237500646,0.11419043131808682,0.37122953206860687,Sad
0.7361329430050639,0.7923295697188215,0.7888147991946516,0.5521692873388989,0.45102975865197215,0.9992452996582711,0.9093470171011463,0.2872688685715271,0.5995216446926093,Happy
0.3627112909614124,0.8157528027570765,0.6307864668310771,0.09772540032050236,0.5326405757098189,0.7963027460021997,0.4228424036550248,0.29436757818194437,0.3393371758891862,Neutral
0.39346316720506436,0.7054277483499714,0.24356501427945143,0.54481442087345,0.8667737837149978,0.041212578450312454,0.10299015972956505,0.977387542929004,0.6751867433469907,Surprised
0.36597441265375175,0.8534891315943239,0.02497102943523255,0.23467003943148235,0.9600101775923219,0.614418848354536,0.797311193911339,0.912224333812017,0.8775040819092925,Surprised
0.45552348814034826,0.24220755848666886,0.43540696967986214,0.8640374651403717,0.06514607695927721,0.7887135652559917,0.22426125893584758,0.4386490824093864,0.5056738191130278,Happy
0.9449137827292903,0.22347285989016852,0.5961231106699896,0.8900613812937214,0.6919666554576024,0.40398982283416596,0.5156562677515111,0.5090027970247704,0.04206305144330191,Surprised
0.1380290861810891,0.01202250650686143,0.9195408138123861,0.7062431789605571,0.9695506611099614,0.8012171267429407,0.5730744486916399,0.01672232847949251,0.4518995511751265,Neutral
0.024546770789406702,0.8080075969865947,0.5590035108615604,0.347742446922498,0.9114811833728291,0.5427756505653532,0.04328977421410807,0.9106576235953326,0.3812044776553133,Neutral
0.7599342370802322,0.20748234205837135,0.08582482236210676,0.6342296125765609,0.34759128178182863,0.7087483893394515,0.9664571719817837,0.9722928780095927,0.20025348200222126,Happy
0.02304026587268415,0.39514854941305,0.9836829976276701,0.6337202350696907,0.23942325226431826,0.20428306129888463,0.22995323729239103,0.12959160898224997,0.9658794239687771,Neutral
0.1521460334849738,0.03614384179176566,0.9520628338484539,0.22370408277557008,0.3158128421214068,0.5238966147017325,0.8475167126420969,0.4961585036262368,0.8363318351799733,Happy
0.024350645445774033,0.4000154790742536,0.64142587636054,0.39285897902544786,0.47351575516985334,0.19306501411373012,0.6648995756082521,0.3809294934945985,0.14166123343348613,Sad
0.7712198026398728,0.6242616214181662,0.33552198090198093,0.06395040915617267,0.7700567553283663,0.3057637598598576,0.9747185842265262,0.31773513705675616,0.5870019867942059,Happy
0.16021959690798648,0.8736063610658291,0.7418715629946847,0.1509871597992558,0.3809937984143247,0.37193638708399324,0.05377445162136896,0.4174433475739423,0.407996796143936,Angry
0.24242739804159996,0.9178725275620555,0.8092195858889013,0.23958885735214397,0.727083867723906,0.22620631596709206,0.80277676705565,0.9358631150070144,0.3067244070122235,Angry
0.7481752744498632,0.17579184187079122,0.9810837467288605,0.20303985100090716,0.15956094517825414,0.040157664564639095,0.10039769565366063,0.733394426906169,0.5986423149917235,Angry
0.42292477854729527,0.7850682701897631,0.2547285799857866,0.7543963285368983,0.21052792715621216,0.15503645299233815,0.06158885735277553,0.5638095295153056,0.9531820685954802,Happy
0.5413486050296028,0.8411000751077891,0.7312661141532774,0.3093187426152373,0.135009905354339,0.8947265517158077,0.5277050094650727,0.10604903104087005,0.965496786395555,Sad
0.40515215299345897,0.9205029692105013,0.4087215175173511,0.8204153627403711,0.8556241809349817,0.47134810594365983,0.4679008398113338,0.3163483947033243,0.9157403708367584,Neutral
0.48730187562842686,0.9940231880563425,0.30984148161466185,0.6937915580985977,0.5888329288396518,0.2974590871687225,0.8075110126740821,0.0033515600384166344,0.017783066144228976,Sad
0.24942125801731518,0.32806927043561873,0.33468455998151747,0.22877247062337203,0.7866122573256924,0.751158191157516,0.34060356172198425,0.12531971667533148,0.29990691328444996,Happy
0.2593555983986301,0.04517659707417221,0.5652199377121776,0.0935878371366109,0.24407190737982587,0.6209644522332936,0.3666855716850498,0.3135157149979675,0.4452389504652088,Angry
0.8028999958655296,0.9540450382114668,0.07090268085330387,0.8858290189502018,0.7856265729537624,0.4566615688942599,0.9880765720552522,0.4559505220204978,0.908898879320945,Surprised
0.24867199059030531,0.532161683457071,0.8115886142378588,0.110392450524049,0.7224762976817919,0.3986548988901264,0.6067533822241289,0.5647976207302576,0.2962671900448475,Surprised
0.38673596036785496,0.24726219823018014,0.9711307864008023,0.8292136603932079,0.6561710859482043,0.32341585339238066,0.2819267616826264,0.5231581956674471,0.6205322867913236,Neutral
0.957456631805353,0.6989303223546355,0.774293259532562,0.11092131459153609,0.8552072284117099,0.053194528492906956,0.0039523689976495024,0.34311171688549036,0.06616461942464857,Surprised
0.1850246004789584,0.8271528830205277,0.6087455271731169,0.545179715011592,0.02932510247627307,0.7803999664579032,0.4110745145876742,0.7660102721993952,0.12867951905124497,Angry
0.5792526700916741,0.8789508931098651,0.8566536497442585,0.4741362893641512,0.052972982227726506,0.15230895011287338,0.9448717046554063,0.26968030586286584,0.02981220053681166,Sad
0.6291930050308459,0.9405507480083922,0.7409200583639031,0.25899581689083184,0.3716313326743771,0.3413296662410372,0.021201045283163134,0.42122765291765074,0.9883174327951736,Angry
0.9396308400204764,0.15328646377756705,0.680846885825686,0.2677044582053445,0.9500161045637221,0.19439729053030586,0.29019761263209076,0.46928657459129,0.0021854774794720644,Surprised
0.5613210748512567,0.07463168821250188,0.6961017383422643,0.5840649924398184,0.9186722188023462,0.8248622225095356,0.653828352784417,0.6136484843131415,0.680086697956532,Angry
0.2574561248889269,0.5685834433227662,0.1271711131477159,0.052139429968133366,0.6025647660028034,0.6356060985747133,0.7324972398598213,0.4061132721962011,0.41687585110638037,Happy
0.19708390031231204,0.46337992936987915,0.4848578899462229,0.271666470680863,0.033897052967875374,0.14181443717646192,0.3514382299454196,0.3785272025487858,0.41927059997513716,Happy
0.5588547325508408,0.4721532538584896,0.24665711609029528,0.5878897195341972,0.6952855885109085,0.7478184323788005,0.7768630873098494,0.6185964582056055,0.3644812039460156,Surprised
0.12272042689194296,0.04729734647646289,0.2970256310799331,0.830980882014072,0.42769283516721857,0.9513655451158408,0.08738651036265588,0.8283552694695815,0.37547306779837164,Angry
0.1812080359278142,0.6801283359729355,0.78312960551221,0.17918031433379966,0.6455003892159796,0.4763309605623133,0.2783338079669927,0.34202702388479,0.48560948300829576,Happy
0.12182667042313278,0.34396569683615075,0.5745618374538045,0.4461053351139891,0.2086552023369057,0.6222477635789063,0.9692014825062718,0.4441964157714571,0.9343804078823901,Sad
0.8849676183335791,0.0013427317459099308,0.020645418075847743,0.1042675749027202,0.9053789671479333,0.7722535031145743,0.7059434236109974,0.5500410265986373,0.6456781867882186,Happy
0.6849415139417765,0.5588535461124072,0.027083407556933836,0.5412363994281695,0.7004981652984668,0.3233715242825992,0.36301719280096734,0.4320767641215023,0.07481756031551223,Sad
0.34112262678417193,0.20904082904152999,0.6630576332086843,0.4242833159205802,0.021990444581584945,0.1341435554325715,0.561363732485903,0.2945603577620789,0.6342280319752366,Neutral
0.32956082012165755,0.7193993620132257,0.7833101742250388,0.4879756167744306,0.4007754934231762,0.1133662365387299,0.09065248809135551,0.40631896658990674,0.6071922286356409,Sad
0.8014031442834321,0.24162978770893606,0.6104955713219585,0.8099792140937166,0.7874096515980191,0.6538046148243662,0.8059338379384748,0.20552048326792227,0.2905779090146423,Surprised
0.3395647450810382,0.3032232514316856,0.9348429299023581,0.17704627963016184,0.15100553475594525,0.4650604374430609,0.1787801372831569,0.7539556466127969,0.2481146778111758,Sad
0.9074918021893482,0.10998314056717706,0.8821104280857113,0.3434600877380519,0.028133708893588127,0.4241048111616619,0.9713807497731638,0.9277267379634007,0.1946897468647788,Sad
0.3107111781468632,0.8239286837929635,0.35135537148686913,0.6068384181652022,0.9469319393544343,0.15860343014806833,0.9615722118861659,0.5049609356960796,0.7751819060518788,Angry
0.057279507418403375,0.0881277214107592,0.4933349635561597,0.31562071271459013,0.5499002251451187,0.28198109917994973,0.8923490592595562,0.1057418353809122,0.47613277595301096,Surprised
0.8691819198694194,0.4360091888353669,0.8061232912718921,0.029580433543193063,0.5126657988636727,0.8275074705703933,0.4262837025388072,0.7538971981036672,0.34441907749955947,Neutral
0.1093654196609245,0.07437441541632994,0.006455116240266401,0.7304895879699521,0.6666303900819742,0.9138245903579985,0.2231172677600003,0.8266279739421551,0.8597875399736972,Neutral
0.6533013696367688,0.6862748172752574,0.16844747610025768,0.45212765682979117,0.8339218439541147,0.1230223717962734,0.6913600056326866,0.16786243414827118,0.6545695248575065,Sad
0.551286950936991,0.9048830385381441,0.17455013144780274,0.3725582023418432,0.806296362219875,0.30613512578091795,0.3405746562418587,0.6909720005267764,0.47381688370075925,Sad
0.29528023056958885,0.064563310587328,0.05087900619679586,0.6674256461585597,0.07676005913043149,0.1517918457081262,0.49173976817151954,0.13400438393775949,0.49708762162092734,Angry
0.1712563367516472,0.058019133361576936,0.7051002444532631,0.6167533206764134,0.4324142414669553,0.9431315568707017,0.13361272044122685,0.05026235504592058,0.13030020848943358,Surprised
0.688999312068934,0.3478025058233445,0.039631613522494336,0.3784599394459932,0.6508965419448207,0.13059997085648511,0.45304698026963386,0.631007114848243,0.703382716393616,Surprised
0.003369882597250351,0.4646722608877476,0.4809897570489332,0.2662984863029235,0.577330790433395,0.06624691611873879,0.5522567842792223,0.6577498465869058,0.9335438397889105,Angry
0.1967255334615009,0.4156235492936662,0.5168290396090389,0.9173054848132405,0.41868206794199236,0.8685976542825118,0.20815949198148975,0.6943873984715344,0.7494056532199119,Happy
0.6452960260773983,0.005589018185774175,0.6246881463650715,0.23912309439421653,0.9341839196978952,0.26448940163497314,0.8606898411819137,0.20935234843052464,0.812196958967792,Sad
0.1455016940969961,0.7501144494084666,0.08892320199524217,0.789322076196941,0.33840047913615945,0.6068597317723006,0.8099318665921391,0.4711329221077495,0.8125236131956239,Neutral
0.6072421848011492,0.4581886358862507,0.734263355616197,0.6910486662490214,0.11520576076225153,0.12015208824050672,0.881440436095616,0.859590412846603,0.18948207299679343,Happy
0.8969429692240308,0.3137802772073667,0.8074812184556726,0.15899729122521467,0.341315584490236,0.8695602080678867,0.725972511572953,0.8160339328685988,0.8433241186079401,Surprised
0.8096446743317458,0.012182238342529184,0.05217759270243394,0.5917015167949339,0.28987674880724346,0.15826431429057897,0.5990808362956979,0.33631165613959946,0.5952463256224579,Angry
0.30697773602120715,0.7532473604427843,0.7388916446242723,0.14744530835559932,0.7357143485260313,0.03794913296982971,0.0926488264623816,0.07782469076514409,0.9179327148297092,Neutral
0.11436323689603989,0.405189575131093,0.8618568772214564,0.29666328694714716,0.28516925141722127,0.3330771106361199,0.4308983521805153,0.056644015961873406,0.18673298535680916,Happy
0.19665512580042988,0.16214618406479986,0.786975298640744,0.09492548247601074,0.7725428433809033,0.21252863277704026,0.8247601817168867,0.010674206700270417,0.6492706978954342,Angry
0.36850084914812486,0.5114061576463597,0.3655549467320849,0.648742495794692,0.6924413714600447,0.4722144192886085,0.6743694131925283,0.2832012954388258,0.8920269064178248,Happy
0.1891415277562113,0.11918858846001357,0.9329014623051142,0.15517891895709546,0.3935238865275057,0.2874992515327337,0.7593951116190468,0.390532941247821,0.949942298881148,Surprised
0.9098175941322402,0.7268063954212383,0.22548099732673554,0.0962790143341884,0.5307737180373798,0.5293534676884698,0.4323957453354841,0.4629184924739057,0.47614516094690484,Sad
0.9375487248328789,0.443673242688033,0.659551764950192,0.25004683247818627,0.5556600375949513,0.35172198883235983,0.35748255966234144,0.3163918036348127,0.19772997577713647,Neutral
0.40854928110472644,0.6854971397658604,0.99610951300667,0.08448874139527329,0.945149795453459,0.7297258047244956,0.6441778547369732,0.3290471096838753,0.42793597073860945,Sad
0.292650665829043,0.9583098928903002,0.7533486029805179,0.32281308321962654,0.03990258503213984,0.6353263283081342,0.2644140954696256,0.08921473221253284,0.3374756070632018,Neutral
0.1005284835304805,0.42840981070423123,0.42507597937480734,0.29581331401476985,0.572670755635939,0.8071142295897548,0.7053905262702469,0.9317214336755634,0.22639294516424335,Angry
0.5263230569762208,0.5342574917506531,0.14578988709507323,0.17748924839085434,0.40347850143995745,0.26972503698961436,0.15067272565536327,0.6782043105186752,0.8327607365338329,Angry
0.03855473090284467,0.34358401583898257,0.06538695658614657,0.20234745282440358,0.5234082326930355,0.9624777374414684,0.5760177109998611,0.19964556942934364,0.18497868079983226,Surprised
0.25606721162707813,0.051701705701818645,0.6316489043090112,0.014118512681780326,0.5363044186567472,0.5714749583509167,0.19296353619719142,0.004537380657304246,0.8700787918564087,Surprised
0.9671894256291833,0.8811925549354453,0.1705948498252251,0.20476349964174334,0.614765849047495,0.8975242414413902,0.7955885260330172,0.7876746286380615,0.7616475486383124,Happy
0.1801202791553701,0.9415698476423849,0.04282449129586674,0.6938387710930252,0.3878975267495577,0.5602382532219287,0.3660806309000597,0.4493123324465952,0.7201330583212943,Surprised
0.15693404134135958,0.8956567704031951,0.36014994406381207,0.14263782396005142,0.10676223855567213,0.9575845125205602,0.1808497288423847,0.5573807781480606,0.6304378362501734,Surprised
0.0535936987417901,0.834894443041285,0.3753194867355423,0.4926195260677325,0.8451379890853667,0.07905195636941553,0.45362732487386315,0.06887101681390373,0.2734576136419802,Surprised
0.37146689174419323,0.782733123684139,0.8489473492011488,0.6900051100844589,0.35471940634447063,0.284465343736791,0.07624665215739179,0.64245142903142,0.9962991928266948,Surprised
0.43064666704866905,0.9154970135574205,0.9480747109716535,0.11054944114514886,0.2689854993176215,0.42892867302227844,0.20952145026404956,0.561233661219778,0.6048927740295015,Sad
0.04867779428855967,0.5791729148353367,0.8318807932122535,0.8758374542637986,0.20975692216479058,0.15053128493104628,0.34898272344748027,0.3001781983622833,0.6027432324068602,Neutral
0.04199014806338841,0.007554514475165308,0.9773864979199075,0.4608464656722061,0.7565681301036973,0.5835242243221588,0.7074434700476834,0.904050288784633,0.48589981908220126,Angry
0.9546267418800908,0.5167061551101017,0.6111333362095424,0.2597078601688152,0.9136762311606692,0.3386554948133802,0.11880526078062903,0.4092374240338623,0.8179253690093993,Sad
0.2955619332909636,0.630174939524022,0.7904344405187012,0.3823833217529854,0.776389784473458,0.5842829759937193,0.19176045891466797,0.3460717123643897,0.39001794892035435,Happy
0.29405098552494147,0.022349239300304524,0.6978716890128104,0.9069929452707837,0.8821498558501978,0.19789396717466023,0.27299759622101016,0.6450333764859938,0.6412573181004355,Angry
0.4666627345857072,0.02000563751129736,0.867204500338272,0.7208945449383122,0.4421865995950873,0.338715386856562,0.526042703950269,0.20160652874216656,0.5235554123207434,Neutral
0.032976953422698574,0.9856114399829113,0.8831895020463307,0.2938485994506904,0.01668837320031724,0.9717561013503189,0.6303416230244446,0.03746327647911907,0.8365503889337076,Neutral
0.8393961249127182,0.47544155194695636,0.7046098260394584,0.17047241970485794,0.47274646804139675,0.23270789651199586,0.48583591265902537,0.35588790908977785,0.26805725172264405,Surprised
0.46556639482223827,0.4564891680028679,0.41019324213216857,0.7822029228180389,0.45267781680622865,0.652301403471553,0.436893440309854,0.3971946740204102,0.6101398438697015,Sad
0.044130974645542165,0.016422307193064034,0.4398652146451104,0.17991465780500238,0.7431288084267875,0.5085331827906437,0.24782672863100486,0.017826134361014545,0.39141585416620983,Happy
0.6998847344771181,0.4904152169267011,0.572966681322603,0.5146718073805133,0.7264844359954843,0.18587660107208037,0.7510880489493514,0.7458987369602698,0.47358882824801396,Angry
0.11677968428086405,0.5816930801486514,0.9481013265846601,0.5647001566193469,0.10783646458820717,0.6165760899698302,0.8640377836117465,0.5303350371379074,0.44064812132424025,Neutral
0.3431944709500102,0.6084344017776383,0.0032168894711872564,0.822803895198777,0.43893220508953656,0.9796378484296061,0.4547180218222967,0.8941389998605335,0.016270177548595388,Angry
0.33887653886763924,0.2133443328041107,0.8144488022227767,0.9742408515061007,0.36316895496010093,0.8704402220087891,0.9158215822094954,0.42371611516013363,0.7375693411162687,Neutral
0.14638848146384398,0.18961480139549358,0.18589758040085502,0.768183083134883,0.4696876159066816,0.6239770764583789,0.4147294668045366,0.3569576340947418,0.8954330117969834,Neutral
0.9448709910421038,0.7095613856770306,0.6518297095490752,0.5720815795649961,0.9442351242920695,0.6094591344237342,0.28447932391304387,0.6458793037964476,0.5404013215739253,Happy
0.6403789029989289,0.8522639163725036,0.4724890822006228,0.195836133766066,0.022751580486779055,0.31574346246288487,0.5193779483344231,0.27000259833592877,0.07245630687311533,Surprised
0.5166928587291647,0.7012589593591176,0.7156503793634069,0.9356072400991995,0.8607239598094434,0.05142777438771229,0.9711387696639435,0.40114617431053556,0.5026491332870705,Happy
0.7376485365925627,0.8764510205762491,0.4856280534664228,0.08021233164939934,0.7028673033796657,0.16915095850483097,0.5996095231855165,0.7923340445192663,0.17467337328831667,Sad
0.9679074744254855,0.46960417356829876,0.460113545546178,0.9742525822427789,0.19752392652544037,0.11384448877724784,0.4165731251443485,0.7795755935660571,0.1511988551463599,Neutral
0.6447994320992423,0.26907924177629083,0.6059096805969906,0.6462670701937452,0.4227879758210553,0.649697053000478,0.546704894677946,0.6741935706791722,0.6921151966569073,Neutral
0.9171316101098901,0.5718599324072199,0.138277840929803,0.926762758514783,0.9267781316802969,0.2629756894702041,0.7191081193513001,0.46048979218067343,0.2702593285237347,Happy
0.3957559052031402,0.041195824294543715,0.24248717416019827,0.8141611710669364,0.30206082113802013,0.4780041604652522,0.6266340059755,0.8195884483827666,0.32815929727611404,Angry
0.9608894388163413,0.3534733691023295,0.5408774865018826,0.1990685584167705,0.18546168316394873,0.351430968366802,0.6113903728777043,0.09903557948036967,0.7367323525851345,Sad
0.5399148686180796,0.7750491715222627,0.9194981665454052,0.6864114477691529,0.0723462104267546,0.32059107004030785,0.5732522223719063,0.5824750594115266,0.6945213265900493,Angry
0.8512170597733708,0.8062768490088456,0.329747335040372,0.7286615811787122,0.11607308781817915,0.9129399037447561,0.30457441666277796,0.08356831438056056,0.5166680130099404,Sad
0.011377338757035838,0.7432392700044596,0.11595932255563601,0.6207674593331173,0.566524407080236,0.14123115794315988,0.4199439848177413,0.9410165838336623,0.16348268584095937,Sad
0.7889567208663186,0.01977399334199348,0.3447420014591802,0.6634116543700256,0.3705266617745224,0.8555859285297186,0.5960753448428726,0.6736023880595567,0.5780924421471101,Neutral
0.6858655426258934,0.6214267650969839,0.6108395489919434,0.9044487435486567,0.3021967994713932,0.5210495497619722,0.014014205068992203,0.4547552358837432,0.1537719647078889,Surprised
0.2827110796685024,0.6785644432869027,0.6373871764308147,0.9781336828079699,0.06900375980659623,0.7826548536473009,0.2922166346542705,0.5910284946520875,0.26838098368798124,Angry
0.979015043639614,0.08134209428512984,0.5370583997495398,0.7795963109502463,0.13132008966599162,0.8737548457493945,0.22255009363315648,0.5891594272199279,0.1703682339048055,Happy
0.9753703350976249,0.44761397818332316,0.5623603457272587,0.6737552794226039,0.32541411161995826,0.5532861964841354,0.9371922182690946,0.47261004450090205,0.7334436207862962,Sad
0.39316110743265986,0.8480446505762322,0.922403472261162,0.4677775201441756,0.6729291828793487,0.5147755356093423,0.047451904582725635,0.2181923806596976,0.46810138786437017,Sad
0.7173581273055557,0.3730441110406997,0.25869725446609504,0.7381706176091295,0.7342193491324848,0.995785749124101,0.5078718639306858,0.4936437839017004,0.03974640918103556,Surprised
0.28398164135506687,0.4332886276805158,0.15858807875852565,0.4716714928860133,0.45294453362118203,0.3114906376085248,0.8749841163259563,0.7633498124094348,0.635481041844312,Happy
0.7452210650834257,0.41914435043286424,0.8313750179013308,0.05081738492722665,0.20418402007295033,0.8705917615413674,0.9132946773264098,0.7797945278166079,0.9898379700565719,Happy
0.13697677519582963,0.9478858213618276,0.32069953305044263,0.9640309754904252,0.10599840438087904,0.5521776148993918,0.23018650139882146,0.3993101888699899,0.7789817569589863,Angry
0.3788381698454466,0.7557975151419034,0.2970010673932535,0.18784119274698508,0.5755977847195131,0.8687735715857701,0.3298139891599827,0.6344374896376676,0.2929763135953727,Sad
0.6056768581323418,0.8377593683890143,0.588639604997556,0.8675826309420276,0.05543047658687272,0.36305573033350047,0.48777022176123797,0.7986067555526639,0.6560202198073167,Neutral
0.41984331337053205,0.9669071655007724,0.6148397701392125,0.6977456310846205,0.4157475962879513,0.56267249966955,0.20029671820157857,0.34628520974368626,0.10960831760345624,Happy
0.06339610393237516,0.299722993622056,0.739099275690988,0.05482949600823439,0.5976274284221974,0.8745516514141743,0.9263298693572887,0.5993341866271961,0.01151677732016021,Neutral
0.3366646813607814,0.37824859343568495,0.9437423941762851,0.09697030030413378,0.14261697280031427,0.14623385306203585,0.3466654031760523,0.4235034890969064,0.7241944067462465,Neutral
0.9384411786734586,0.23951328914565817,0.027788547516286677,0.36033049811215057,0.46443266777486936,0.496897678670847,0.8299797094812125,0.949038109222857,0.30857103941841524,Surprised
0.8684096230074967,0.1710017638509881,0.8305315333567025,0.3627715843577862,0.5978957441421753,0.49706686131405275,0.8585938803752025,0.5189853301135693,0.7406618511778513,Sad
0.9650636960366162,0.022168519532496544,0.6335686540283327,0.19102371122015116,0.975321312651306,0.7621080060272237,0.42538956550714535,0.6354925642725641,0.866577020614412,Happy
0.6898464009232069,0.3476192064301282,0.9610682737194153,0.9342626151116289,0.8197504234111861,0.7386723323050578,0.8142724995758039,0.19384026917162334,0.5469419948410625,Happy
0.622811607930687,0.21612896891736388,0.24456125451251864,0.17586779195038182,0.3357773375097134,0.8687652158699259,0.7884245255829049,0.25697296188467844,0.9966286799609476,Surprised
0.5282058409613153,0.26000247818192423,0.28122951669411955,0.8252876666987252,0.5597767999664949,0.23507365228409338,0.2503494805494769,0.9318459350975357,0.5697077995425717,Sad
0.6997844696089781,0.9404263118491467,0.23384772584024505,0.2285345663185172,0.3604236829736769,0.47038209391803976,0.10406300368941668,0.015753565909478406,0.7586475092700181,Surprised
0.9287789131638584,0.9290913391172942,0.7141194218242328,0.20172911661525983,0.7182789446407182,0.062332944643571975,0.3297833088156997,0.6082615401993725,0.9482994408773199,Neutral
0.9031136328390309,0.6056491030276484,0.6481545715500683,0.18331231834482808,0.49280291504866913,0.9553557104763325,0.7257193832189144,0.3074597506148794,0.15789030016446148,Surprised
0.6978775092109903,0.22990099869005676,0.5430827294901183,0.862202563684144,0.07896301830036001,0.8739456026171942,0.4377370103548345,0.7820095668640199,0.7370070958448883,Surprised
0.0195733410210972,0.7437103835652994,0.9582049294537472,0.8106292530129263,0.6939012654876419,0.630468002403045,0.4674308625303416,0.17493192164782878,0.08893099283058725,Surprised
